"Estado","% Ocupación"
"Quintana Roo","29.46"
"Ciudad de México","21.70"
"Puebla","17.23"
"Morelos","16.61"
"Baja California Sur","15.87"
"Tabasco","15.54"
"Chihuahua","15.27"
"Guerrero","14.93"
"Durango","14.67"
"Tamaulipas","13.79"
"Oaxaca","12.94"
"Nuevo León","12.11"
"Baja California","11.96"
"Veracruz de Ignacio de La Llave","11.28"
"México","11.24"
"Aguascalientes","10.90"
"Michoacán de Ocampo","10.68"
"Yucatán","8.81"
"Sinaloa","8.18"
"Querétaro","7.88"
"Nayarit","7.77"
"Jalisco","7.24"
"Hidalgo","7.12"
"Chiapas","6.81"
"Zacatecas","6.47"
"Sonora","6.23"
"Tlaxcala","5.98"
"Colima","4.45"
"Guanajuato","4.06"
"San Luis Potosí","3.32"
"Coahuila de Zaragoza","3.20"
"Campeche","3.01"
