"Estado","% Ocupación"
"Baja California Sur","100.00"
"Nayarit","100.00"
"Tlaxcala","87.50"
"Zacatecas","81.39"
"Nuevo León","76.80"
"Veracruz de Ignacio de La Llave","76.11"
"Ciudad de México","72.95"
"Querétaro","71.87"
"Yucatán","66.10"
"Tamaulipas","64.23"
"Tabasco","63.05"
"Sinaloa","61.11"
"Oaxaca","60.78"
"Colima","60.00"
"México","58.02"
"Durango","56.86"
"Quintana Roo","56.38"
"Puebla","55.43"
"Baja California","53.33"
"Coahuila de Zaragoza","52.00"
"Sonora","47.19"
"Guanajuato","47.16"
"Chiapas","38.51"
"Aguascalientes","37.03"
"Jalisco","34.00"
"Guerrero","33.33"
"Morelos","32.50"
"Michoacán de Ocampo","31.57"
"Chihuahua","31.39"
"Hidalgo","31.11"
"San Luis Potosí","28.57"
"Campeche","26.66"
