"Estado","% Ocupación"
"Colima","67.50"
"Nuevo León","56.42"
"Baja California","48.76"
"Aguascalientes","48.36"
"Tabasco","47.74"
"Tlaxcala","47.32"
"Ciudad de México","46.98"
"Nayarit","45.00"
"Yucatán","43.94"
"Coahuila de Zaragoza","43.75"
"Veracruz de Ignacio de La Llave","43.00"
"San Luis Potosí","42.59"
"Puebla","42.23"
"México","37.71"
"Tamaulipas","37.04"
"Quintana Roo","35.64"
"Sinaloa","35.41"
"Zacatecas","35.25"
"Baja California Sur","32.51"
"Jalisco","30.15"
"Querétaro","28.76"
"Oaxaca","27.27"
"Hidalgo","26.07"
"Morelos","25.60"
"Michoacán de Ocampo","24.06"
"Guerrero","22.94"
"Durango","21.10"
"Chiapas","20.52"
"Sonora","19.93"
"Guanajuato","18.98"
"Campeche","16.78"
"Chihuahua","16.53"
