"Estado","% Ocupación"
"Ciudad de México","33.17"
"Puebla","31.91"
"Morelos","27.72"
"México","26.72"
"Durango","26.63"
"Querétaro","24.61"
"Oaxaca","24.36"
"Tlaxcala","23.37"
"Hidalgo","22.18"
"Tabasco","21.21"
"Guerrero","20.43"
"Nuevo León","17.16"
"Veracruz de Ignacio de La Llave","16.94"
"Baja California Sur","16.84"
"Michoacán de Ocampo","15.75"
"Sonora","15.10"
"Colima","14.83"
"Chihuahua","14.59"
"Aguascalientes","13.99"
"Tamaulipas","12.43"
"Sinaloa","12.05"
"Yucatán","11.12"
"Guanajuato","11.01"
"Jalisco","10.84"
"Nayarit","10.52"
"Quintana Roo","10.37"
"Zacatecas","10.13"
"San Luis Potosí","7.87"
"Baja California","7.39"
"Coahuila de Zaragoza","5.34"
"Chiapas","3.50"
"Campeche","1.95"
