"Estado","% Ocupación"
"Ciudad de México","63.10"
"Aguascalientes","58.37"
"Zacatecas","57.14"
"Baja California","53.07"
"Nuevo León","51.83"
"México","46.62"
"Durango","42.59"
"Querétaro","42.45"
"Coahuila de Zaragoza","35.95"
"Oaxaca","31.08"
"Chihuahua","30.35"
"Hidalgo","30.14"
"San Luis Potosí","29.41"
"Jalisco","28.19"
"Sonora","25.83"
"Guanajuato","22.13"
"Morelos","22.05"
"Tabasco","21.58"
"Sinaloa","20.56"
"Michoacán de Ocampo","18.10"
"Tamaulipas","16.53"
"Veracruz de Ignacio de La Llave","16.29"
"Guerrero","14.81"
"Puebla","14.61"
"Yucatán","13.67"
"Colima","13.33"
"Baja California Sur","11.51"
"Tlaxcala","11.38"
"Quintana Roo","11.15"
"Nayarit","6.66"
"Campeche","1.64"
"Chiapas","0.78"
