"Estado","% Ocupación"
"México","68.48"
"Baja California","65.77"
"Ciudad de México","61.70"
"Sonora","51.89"
"Guerrero","50.28"
"Veracruz de Ignacio de La Llave","47.92"
"Chiapas","44.49"
"Tlaxcala","42.30"
"Tabasco","41.47"
"Puebla","40.99"
"Colima","40.00"
"Sinaloa","38.24"
"Oaxaca","37.70"
"Querétaro","34.70"
"Quintana Roo","34.58"
"Morelos","32.47"
"Chihuahua","27.80"
"Nayarit","27.39"
"Hidalgo","25.87"
"San Luis Potosí","24.73"
"Yucatán","24.56"
"Aguascalientes","23.61"
"Baja California Sur","23.40"
"Tamaulipas","22.91"
"Zacatecas","21.33"
"Nuevo León","21.05"
"Jalisco","17.51"
"Coahuila de Zaragoza","16.76"
"Campeche","16.66"
"Michoacán de Ocampo","13.08"
"Guanajuato","9.82"
"Durango","9.78"
