"Estado","% Ocupación"
"Durango","76.56"
"Chihuahua","71.92"
"Aguascalientes","66.03"
"Nuevo León","63.85"
"Ciudad de México","61.29"
"Zacatecas","58.06"
"Querétaro","56.25"
"Baja California","52.50"
"Tamaulipas","40.35"
"México","35.71"
"Jalisco","35.49"
"Veracruz de Ignacio de La Llave","34.72"
"Coahuila de Zaragoza","32.78"
"Michoacán de Ocampo","32.43"
"Oaxaca","31.37"
"Colima","30.00"
"Sinaloa","28.88"
"San Luis Potosí","28.15"
"Yucatán","28.00"
"Puebla","27.36"
"Sonora","26.78"
"Guerrero","26.41"
"Hidalgo","26.25"
"Guanajuato","22.93"
"Quintana Roo","22.78"
"Tabasco","21.73"
"Morelos","18.00"
"Nayarit","6.66"
"Chiapas","2.98"
"Tlaxcala","0.00"
"Campeche","0.00"
"Baja California Sur","0.00"
