"Estado","% Ocupación"
"Durango","66.54"
"Chihuahua","63.29"
"Nuevo León","61.43"
"Coahuila de Zaragoza","49.93"
"Ciudad de México","47.38"
"Nayarit","47.01"
"México","40.83"
"Hidalgo","40.37"
"Zacatecas","36.79"
"Colima","34.18"
"Aguascalientes","31.44"
"Guerrero","29.29"
"Michoacán de Ocampo","26.65"
"Querétaro","25.61"
"Puebla","25.23"
"Oaxaca","24.82"
"Sinaloa","24.44"
"Jalisco","24.28"
"Veracruz de Ignacio de La Llave","22.76"
"San Luis Potosí","22.52"
"Guanajuato","21.65"
"Morelos","20.72"
"Baja California","19.14"
"Tamaulipas","18.73"
"Quintana Roo","17.71"
"Sonora","17.48"
"Tabasco","16.83"
"Baja California Sur","15.25"
"Tlaxcala","14.72"
"Yucatán","14.14"
"Campeche","6.17"
"Chiapas","2.16"
