"Estado","% Ocupación"
"Ciudad de México","63.71"
"Aguascalientes","60.08"
"Zacatecas","53.33"
"México","51.30"
"Baja California","50.92"
"Nuevo León","50.52"
"Querétaro","42.94"
"Oaxaca","36.64"
"Coahuila de Zaragoza","34.18"
"Durango","33.07"
"Sonora","32.27"
"Tlaxcala","31.20"
"Hidalgo","30.76"
"Jalisco","30.72"
"San Luis Potosí","29.51"
"Chihuahua","29.25"
"Michoacán de Ocampo","22.44"
"Tabasco","22.14"
"Guanajuato","21.20"
"Sinaloa","20.51"
"Morelos","20.27"
"Yucatán","16.45"
"Baja California Sur","16.32"
"Puebla","16.01"
"Veracruz de Ignacio de La Llave","15.33"
"Colima","14.44"
"Tamaulipas","14.19"
"Guerrero","7.72"
"Quintana Roo","7.49"
"Nayarit","6.21"
"Chiapas","2.29"
"Campeche","1.73"
