"Estado","% Ocupación"
"Ciudad de México","51.03"
"México","41.20"
"Querétaro","40.39"
"Colima","39.39"
"Aguascalientes","38.11"
"Morelos","37.27"
"Tabasco","36.62"
"Oaxaca","35.07"
"Yucatán","34.00"
"Tlaxcala","33.72"
"San Luis Potosí","32.94"
"Nuevo León","32.14"
"Hidalgo","29.72"
"Jalisco","29.64"
"Veracruz de Ignacio de La Llave","26.47"
"Michoacán de Ocampo","25.44"
"Chihuahua","21.16"
"Zacatecas","20.88"
"Puebla","20.75"
"Guerrero","19.65"
"Guanajuato","19.24"
"Durango","18.43"
"Coahuila de Zaragoza","18.38"
"Baja California Sur","17.00"
"Sinaloa","16.07"
"Baja California","13.22"
"Nayarit","12.58"
"Tamaulipas","11.11"
"Quintana Roo","10.86"
"Sonora","9.77"
"Chiapas","8.15"
"Campeche","6.01"
