"Estado","% Ocupación"
"Tabasco","80.54"
"Nuevo León","77.25"
"Nayarit","74.37"
"Puebla","63.21"
"Veracruz de Ignacio de La Llave","62.38"
"Guanajuato","62.23"
"Sonora","57.73"
"Coahuila de Zaragoza","52.98"
"Ciudad de México","52.10"
"Tamaulipas","51.35"
"Tlaxcala","51.25"
"México","49.20"
"Sinaloa","47.85"
"Baja California","46.53"
"Colima","46.36"
"Quintana Roo","41.54"
"Hidalgo","40.34"
"Chiapas","39.58"
"Guerrero","37.11"
"Baja California Sur","36.71"
"Campeche","36.59"
"Oaxaca","35.71"
"Yucatán","34.25"
"San Luis Potosí","32.48"
"Durango","28.47"
"Michoacán de Ocampo","28.47"
"Aguascalientes","24.87"
"Jalisco","24.00"
"Morelos","23.93"
"Chihuahua","22.62"
"Zacatecas","20.35"
"Querétaro","19.64"
