"Estado","% Ocupación"
"Guerrero","76.20"
"Ciudad de México","68.51"
"México","58.32"
"Baja California","50.34"
"Hidalgo","48.55"
"Veracruz de Ignacio de La Llave","44.32"
"Puebla","41.54"
"Sinaloa","39.84"
"Tabasco","38.04"
"Chiapas","36.29"
"Quintana Roo","34.92"
"Morelos","34.63"
"Nayarit","30.00"
"Oaxaca","29.39"
"Tlaxcala","29.37"
"Sonora","27.28"
"Yucatán","26.27"
"Chihuahua","24.26"
"Querétaro","22.77"
"Nuevo León","16.82"
"Guanajuato","15.88"
"Coahuila de Zaragoza","15.70"
"Campeche","15.41"
"Colima","12.62"
"Durango","12.50"
"Tamaulipas","12.36"
"Aguascalientes","11.71"
"San Luis Potosí","11.17"
"Michoacán de Ocampo","10.96"
"Jalisco","10.21"
"Baja California Sur","8.33"
"Zacatecas","5.65"
