"Estado","% Ocupación"
"Ciudad de México","81.92"
"México","75.49"
"Guerrero","64.77"
"Chiapas","55.30"
"Morelos","54.67"
"Baja California","54.18"
"Tabasco","48.14"
"Puebla","46.85"
"Veracruz de Ignacio de La Llave","45.91"
"Hidalgo","43.63"
"Tlaxcala","43.22"
"Sonora","42.79"
"Nayarit","42.56"
"Oaxaca","39.73"
"Sinaloa","38.34"
"Quintana Roo","29.78"
"Guanajuato","28.89"
"Chihuahua","27.20"
"Coahuila de Zaragoza","25.84"
"Yucatán","24.94"
"Querétaro","24.18"
"Jalisco","24.02"
"Colima","20.51"
"Michoacán de Ocampo","19.79"
"Nuevo León","19.53"
"Campeche","17.75"
"Durango","14.18"
"Tamaulipas","13.10"
"Baja California Sur","11.33"
"Aguascalientes","10.36"
"San Luis Potosí","8.99"
"Zacatecas","5.12"
