"Estado","% Ocupación"
"Ciudad de México","58.11"
"Oaxaca","55.37"
"Colima","42.30"
"México","42.24"
"Querétaro","39.38"
"Aguascalientes","39.08"
"Tlaxcala","36.09"
"Nuevo León","34.78"
"Morelos","34.71"
"Tabasco","33.14"
"Yucatán","31.63"
"Jalisco","29.40"
"Veracruz de Ignacio de La Llave","28.95"
"Hidalgo","28.50"
"Michoacán de Ocampo","27.89"
"San Luis Potosí","27.84"
"Puebla","25.92"
"Zacatecas","25.76"
"Guanajuato","22.60"
"Durango","21.23"
"Chihuahua","21.01"
"Guerrero","20.17"
"Sinaloa","20.00"
"Baja California","15.01"
"Nayarit","14.89"
"Tamaulipas","13.33"
"Coahuila de Zaragoza","12.68"
"Baja California Sur","12.30"
"Quintana Roo","9.17"
"Chiapas","7.98"
"Sonora","7.69"
"Campeche","7.57"
