"Estado","% Ocupación"
"Querétaro","65.62"
"Zacatecas","60.00"
"Sonora","46.87"
"Yucatán","33.33"
"Aguascalientes","32.75"
"Tabasco","32.05"
"Tamaulipas","29.29"
"Chihuahua","28.88"
"México","27.77"
"Ciudad de México","26.70"
"Quintana Roo","25.80"
"Colima","25.00"
"Puebla","23.76"
"Guerrero","22.98"
"Oaxaca","22.82"
"Michoacán de Ocampo","21.42"
"Sinaloa","20.43"
"Durango","15.62"
"Veracruz de Ignacio de La Llave","13.47"
"Nuevo León","12.16"
"San Luis Potosí","11.76"
"Baja California","11.62"
"Coahuila de Zaragoza","11.53"
"Jalisco","11.11"
"Chiapas","7.93"
"Guanajuato","7.04"
"Campeche","6.06"
"Hidalgo","5.55"
"Morelos","1.42"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
