"Estado","% Ocupación"
"Nuevo León","56.18"
"Chihuahua","55.55"
"Durango","48.72"
"Ciudad de México","44.73"
"Nayarit","42.22"
"Coahuila de Zaragoza","38.62"
"Hidalgo","38.44"
"México","37.25"
"Colima","32.62"
"Oaxaca","32.08"
"Guerrero","31.68"
"Zacatecas","29.39"
"Veracruz de Ignacio de La Llave","26.20"
"Michoacán de Ocampo","26.07"
"Aguascalientes","24.79"
"Puebla","24.44"
"Baja California Sur","22.76"
"Sinaloa","22.76"
"Guanajuato","21.93"
"Querétaro","21.60"
"Jalisco","21.17"
"Baja California","20.40"
"Quintana Roo","19.23"
"San Luis Potosí","19.06"
"Sonora","18.55"
"Tabasco","17.66"
"Tamaulipas","16.08"
"Tlaxcala","15.90"
"Morelos","15.16"
"Yucatán","14.18"
"Campeche","5.30"
"Chiapas","4.75"
