"Estado","% Ocupación"
"Baja California","61.73"
"Sonora","60.60"
"Nuevo León","55.64"
"México","54.38"
"Sinaloa","51.53"
"Ciudad de México","50.70"
"Tabasco","48.62"
"Puebla","45.87"
"Guerrero","44.94"
"Veracruz de Ignacio de La Llave","42.26"
"Tlaxcala","41.22"
"Chiapas","38.35"
"Oaxaca","36.12"
"Aguascalientes","34.00"
"Tamaulipas","33.20"
"Yucatán","31.38"
"Campeche","30.76"
"Coahuila de Zaragoza","30.40"
"Colima","29.62"
"San Luis Potosí","29.48"
"Quintana Roo","29.05"
"Querétaro","28.99"
"Jalisco","28.78"
"Durango","24.34"
"Guanajuato","22.76"
"Baja California Sur","20.33"
"Nayarit","19.00"
"Zacatecas","18.88"
"Morelos","18.70"
"Hidalgo","18.53"
"Michoacán de Ocampo","16.66"
"Chihuahua","16.08"
