"Estado","% Ocupación"
"Ciudad de México","43.33"
"Querétaro","31.25"
"México","23.86"
"Coahuila de Zaragoza","22.22"
"Puebla","20.83"
"Tlaxcala","20.00"
"Veracruz de Ignacio de La Llave","20.00"
"Yucatán","14.28"
"Michoacán de Ocampo","11.11"
"Oaxaca","10.34"
"Quintana Roo","10.00"
"Guerrero","6.66"
"Morelos","6.66"
"Jalisco","4.44"
"Tabasco","0.00"
"Baja California Sur","0.00"
"San Luis Potosí","0.00"
"Chihuahua","0.00"
"Tamaulipas","0.00"
"Nayarit","0.00"
"Campeche","0.00"
"Durango","0.00"
"Nuevo León","0.00"
"Chiapas","0.00"
"Sinaloa","0.00"
"Hidalgo","0.00"
"Aguascalientes","0.00"
"Sonora","0.00"
"Zacatecas","0.00"
"Colima","0.00"
"Guanajuato","0.00"
"Baja California","0.00"
