"Estado","% Ocupación"
"Ciudad de México","25.09"
"Sinaloa","24.65"
"Baja California Sur","16.12"
"México","15.71"
"Guerrero","12.06"
"Quintana Roo","11.94"
"Hidalgo","11.53"
"Chihuahua","9.09"
"Campeche","8.69"
"Nayarit","8.00"
"Morelos","6.77"
"Tlaxcala","6.66"
"Veracruz de Ignacio de La Llave","6.30"
"Michoacán de Ocampo","6.21"
"Oaxaca","6.15"
"Coahuila de Zaragoza","6.08"
"Aguascalientes","6.06"
"Chiapas","5.88"
"Jalisco","5.30"
"Nuevo León","4.51"
"Baja California","4.21"
"Sonora","3.44"
"Tabasco","2.56"
"Yucatán","1.96"
"Querétaro","1.80"
"Zacatecas","1.75"
"Tamaulipas","1.63"
"Guanajuato","1.12"
"San Luis Potosí","0.82"
"Puebla","0.75"
"Colima","0.00"
"Durango","0.00"
