"Estado","% Ocupación"
"Nayarit","100.00"
"Zacatecas","92.85"
"Veracruz de Ignacio de La Llave","81.02"
"Tabasco","77.77"
"Nuevo León","77.48"
"Tlaxcala","75.00"
"Colima","75.00"
"Querétaro","71.87"
"Yucatán","71.62"
"Ciudad de México","70.74"
"Puebla","70.00"
"Oaxaca","67.41"
"Sinaloa","58.33"
"Quintana Roo","57.33"
"México","52.86"
"Tamaulipas","52.13"
"Baja California","50.46"
"Durango","48.07"
"Guanajuato","47.72"
"Coahuila de Zaragoza","46.66"
"Aguascalientes","46.15"
"Sonora","45.90"
"Baja California Sur","44.44"
"Jalisco","37.93"
"Morelos","36.00"
"San Luis Potosí","33.65"
"Chiapas","32.85"
"Michoacán de Ocampo","31.70"
"Chihuahua","30.76"
"Guerrero","28.75"
"Hidalgo","25.27"
"Campeche","15.38"
