"Estado","% Ocupación"
"Ciudad de México","88.83"
"Guanajuato","86.92"
"México","85.35"
"Puebla","83.23"
"Hidalgo","82.42"
"Nuevo León","80.40"
"Morelos","78.08"
"Nayarit","69.95"
"Guerrero","67.69"
"Querétaro","63.89"
"Baja California","60.13"
"Tlaxcala","56.29"
"Michoacán de Ocampo","55.21"
"Oaxaca","54.38"
"Jalisco","54.15"
"Sonora","54.15"
"Veracruz de Ignacio de La Llave","52.47"
"Coahuila de Zaragoza","47.67"
"San Luis Potosí","46.56"
"Durango","45.27"
"Baja California Sur","43.07"
"Aguascalientes","42.32"
"Colima","41.48"
"Zacatecas","40.22"
"Sinaloa","37.29"
"Tabasco","32.21"
"Tamaulipas","30.35"
"Quintana Roo","27.60"
"Chihuahua","21.57"
"Chiapas","13.60"
"Yucatán","13.24"
"Campeche","5.50"
