"Estado","% Ocupación"
"Nuevo León","74.55"
"Nayarit","71.42"
"Coahuila de Zaragoza","65.99"
"Colima","64.34"
"Tabasco","63.77"
"Veracruz de Ignacio de La Llave","61.69"
"Puebla","61.16"
"Guanajuato","55.18"
"Tamaulipas","51.61"
"Ciudad de México","49.17"
"México","47.51"
"Baja California Sur","45.66"
"Baja California","43.40"
"Sonora","43.00"
"Sinaloa","42.16"
"San Luis Potosí","41.71"
"Quintana Roo","41.57"
"Oaxaca","41.23"
"Zacatecas","41.03"
"Michoacán de Ocampo","40.83"
"Hidalgo","40.02"
"Yucatán","38.35"
"Morelos","33.71"
"Guerrero","33.33"
"Chiapas","30.88"
"Durango","30.58"
"Campeche","29.37"
"Aguascalientes","28.63"
"Tlaxcala","26.97"
"Querétaro","25.68"
"Jalisco","25.34"
"Chihuahua","24.17"
