"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","92.56"
"México","83.17"
"Nuevo León","81.12"
"Querétaro","80.55"
"Baja California Sur","77.14"
"Tabasco","67.96"
"Puebla","67.03"
"Oaxaca","64.77"
"Aguascalientes","58.76"
"Zacatecas","57.14"
"Baja California","56.25"
"Yucatán","54.76"
"Durango","52.85"
"Jalisco","50.00"
"Sinaloa","50.00"
"Morelos","50.00"
"Hidalgo","49.20"
"Guanajuato","47.36"
"Tamaulipas","46.77"
"San Luis Potosí","46.66"
"Veracruz de Ignacio de La Llave","45.45"
"Coahuila de Zaragoza","39.53"
"Chihuahua","37.83"
"Michoacán de Ocampo","36.58"
"Guerrero","36.36"
"Sonora","34.42"
"Quintana Roo","33.33"
"Nayarit","29.03"
"Colima","19.04"
"Campeche","15.15"
"Chiapas","5.17"
