"Estado","% Ocupación"
"Nuevo León","63.40"
"Tabasco","60.96"
"México","56.08"
"Baja California","54.70"
"Puebla","49.83"
"Sinaloa","48.61"
"Ciudad de México","47.93"
"Sonora","46.64"
"Veracruz de Ignacio de La Llave","43.55"
"Tlaxcala","43.08"
"Yucatán","42.75"
"San Luis Potosí","40.31"
"Guerrero","40.27"
"Colima","35.89"
"Oaxaca","35.77"
"Nayarit","35.35"
"Querétaro","35.12"
"Quintana Roo","34.78"
"Tamaulipas","34.62"
"Coahuila de Zaragoza","30.89"
"Durango","28.44"
"Jalisco","27.50"
"Aguascalientes","27.00"
"Baja California Sur","26.15"
"Chiapas","25.12"
"Morelos","23.57"
"Zacatecas","22.95"
"Michoacán de Ocampo","22.26"
"Hidalgo","21.57"
"Guanajuato","21.53"
"Campeche","18.79"
"Chihuahua","18.65"
