"Estado","% Ocupación"
"Morelos","44.12"
"Puebla","42.83"
"Ciudad de México","42.51"
"Oaxaca","38.49"
"Querétaro","36.79"
"México","35.76"
"Guerrero","29.11"
"Durango","25.43"
"Nuevo León","24.28"
"Hidalgo","23.75"
"Aguascalientes","19.90"
"Veracruz de Ignacio de La Llave","19.73"
"Michoacán de Ocampo","18.87"
"Tabasco","18.57"
"Sonora","17.77"
"Baja California Sur","16.53"
"Guanajuato","15.08"
"Sinaloa","14.28"
"Chihuahua","14.25"
"Jalisco","13.57"
"Zacatecas","13.17"
"Colima","12.44"
"Nayarit","12.13"
"Tamaulipas","11.92"
"Yucatán","11.66"
"Tlaxcala","11.01"
"San Luis Potosí","10.67"
"Baja California","9.75"
"Quintana Roo","9.37"
"Coahuila de Zaragoza","6.03"
"Chiapas","5.45"
"Campeche","2.91"
