"Estado","% Ocupación"
"Querétaro","75.00"
"Aguascalientes","63.76"
"Ciudad de México","60.49"
"Michoacán de Ocampo","54.83"
"Nuevo León","52.98"
"Yucatán","50.00"
"Zacatecas","45.16"
"Chihuahua","45.07"
"Veracruz de Ignacio de La Llave","42.95"
"Baja California","42.85"
"Oaxaca","40.95"
"Tamaulipas","38.94"
"Puebla","37.64"
"Durango","31.03"
"México","30.33"
"Jalisco","30.08"
"Guerrero","28.57"
"Sonora","28.35"
"Tabasco","25.37"
"Sinaloa","25.26"
"Tlaxcala","25.00"
"Guanajuato","23.23"
"San Luis Potosí","23.07"
"Colima","21.05"
"Quintana Roo","20.23"
"Coahuila de Zaragoza","18.03"
"Hidalgo","15.46"
"Morelos","12.69"
"Chiapas","6.57"
"Baja California Sur","6.06"
"Campeche","4.54"
"Nayarit","3.33"
