"Estado","% Ocupación"
"Querétaro","65.62"
"Ciudad de México","64.48"
"Zacatecas","56.66"
"Michoacán de Ocampo","54.00"
"Durango","53.33"
"Nuevo León","53.04"
"Baja California","51.68"
"Tamaulipas","48.73"
"Aguascalientes","48.71"
"Puebla","47.82"
"Chihuahua","45.97"
"Yucatán","44.82"
"Veracruz de Ignacio de La Llave","39.70"
"Tlaxcala","37.50"
"Oaxaca","36.53"
"México","36.24"
"Quintana Roo","29.88"
"Guerrero","28.90"
"Jalisco","28.64"
"San Luis Potosí","27.18"
"Tabasco","24.56"
"Hidalgo","22.44"
"Coahuila de Zaragoza","22.38"
"Guanajuato","20.18"
"Morelos","20.00"
"Sinaloa","17.21"
"Colima","15.78"
"Baja California Sur","13.88"
"Campeche","10.00"
"Sonora","9.58"
"Chiapas","7.79"
"Nayarit","0.00"
