"Estado","% Ocupación"
"Nuevo León","50.67"
"Chihuahua","50.00"
"Ciudad de México","43.41"
"Nayarit","41.93"
"Durango","40.66"
"Coahuila de Zaragoza","40.15"
"México","39.38"
"Hidalgo","37.16"
"Oaxaca","37.15"
"Colima","36.12"
"Guerrero","31.86"
"Michoacán de Ocampo","29.03"
"Zacatecas","25.80"
"Aguascalientes","25.39"
"Veracruz de Ignacio de La Llave","24.63"
"Sinaloa","23.33"
"Jalisco","22.40"
"Puebla","22.34"
"Baja California","20.54"
"San Luis Potosí","20.01"
"Quintana Roo","19.91"
"Guanajuato","18.12"
"Querétaro","18.09"
"Tamaulipas","17.67"
"Tabasco","17.46"
"Sonora","17.18"
"Baja California Sur","16.47"
"Morelos","15.21"
"Yucatán","13.63"
"Tlaxcala","11.79"
"Chiapas","4.37"
"Campeche","3.97"
