"Estado","% Ocupación"
"Ciudad de México","66.19"
"Querétaro","65.62"
"Tlaxcala","62.50"
"Zacatecas","56.66"
"Nuevo León","53.25"
"Durango","52.54"
"Baja California","52.32"
"Aguascalientes","49.36"
"Puebla","47.31"
"Tamaulipas","45.83"
"Chihuahua","42.69"
"Michoacán de Ocampo","42.42"
"Yucatán","42.10"
"Veracruz de Ignacio de La Llave","40.27"
"San Luis Potosí","39.70"
"Guerrero","39.63"
"Oaxaca","37.50"
"México","36.28"
"Jalisco","32.36"
"Quintana Roo","31.03"
"Hidalgo","26.96"
"Tabasco","26.77"
"Coahuila de Zaragoza","23.91"
"Sinaloa","18.68"
"Guanajuato","18.51"
"Colima","16.66"
"Sonora","15.11"
"Morelos","12.50"
"Baja California Sur","11.11"
"Campeche","9.75"
"Chiapas","9.09"
"Nayarit","0.00"
