"Estado","% Ocupación"
"Querétaro","68.75"
"Ciudad de México","60.83"
"Aguascalientes","56.71"
"Nuevo León","54.39"
"Baja California","47.87"
"Chihuahua","47.14"
"Tamaulipas","43.11"
"Oaxaca","42.30"
"Yucatán","42.10"
"Veracruz de Ignacio de La Llave","42.00"
"Michoacán de Ocampo","41.86"
"Zacatecas","40.62"
"Puebla","36.78"
"Jalisco","34.03"
"Guerrero","32.14"
"Durango","32.00"
"México","28.98"
"San Luis Potosí","25.96"
"Tlaxcala","25.00"
"Quintana Roo","25.00"
"Tabasco","24.62"
"Sinaloa","24.00"
"Colima","21.05"
"Guanajuato","20.18"
"Sonora","19.04"
"Coahuila de Zaragoza","18.42"
"Hidalgo","16.49"
"Morelos","14.75"
"Chiapas","6.57"
"Baja California Sur","6.06"
"Campeche","3.03"
"Nayarit","0.00"
