"Estado","% Ocupación"
"Ciudad de México","76.72"
"México","59.42"
"Baja California","54.16"
"Guerrero","50.49"
"Veracruz de Ignacio de La Llave","45.40"
"Sinaloa","43.83"
"Tabasco","41.93"
"Hidalgo","41.81"
"Quintana Roo","41.31"
"Nayarit","35.94"
"Morelos","35.75"
"Puebla","34.60"
"Oaxaca","29.14"
"Yucatán","26.35"
"Sonora","24.17"
"Chiapas","23.55"
"Tlaxcala","23.33"
"Chihuahua","20.12"
"Querétaro","17.06"
"Aguascalientes","16.66"
"Durango","16.38"
"Coahuila de Zaragoza","16.36"
"Nuevo León","15.57"
"Michoacán de Ocampo","14.91"
"Campeche","13.72"
"Guanajuato","12.50"
"Tamaulipas","10.85"
"Colima","10.71"
"Jalisco","9.74"
"Baja California Sur","8.05"
"San Luis Potosí","7.78"
"Zacatecas","6.29"
