"Estado","% Ocupación"
"Nuevo León","73.09"
"Coahuila de Zaragoza","69.42"
"Nayarit","68.90"
"Tabasco","63.26"
"Puebla","60.91"
"Veracruz de Ignacio de La Llave","60.67"
"Guanajuato","57.52"
"Colima","53.79"
"Ciudad de México","52.54"
"Tamaulipas","52.40"
"Baja California Sur","51.69"
"México","44.78"
"Zacatecas","42.81"
"Baja California","42.70"
"Sonora","41.86"
"San Luis Potosí","41.59"
"Michoacán de Ocampo","40.98"
"Quintana Roo","40.37"
"Yucatán","40.17"
"Hidalgo","39.89"
"Sinaloa","39.70"
"Morelos","38.44"
"Oaxaca","36.73"
"Guerrero","33.33"
"Durango","33.22"
"Campeche","32.25"
"Aguascalientes","31.87"
"Chiapas","29.70"
"Tlaxcala","26.69"
"Jalisco","25.18"
"Querétaro","24.95"
"Chihuahua","23.31"
