"Estado","% Ocupación"
"Tlaxcala","100.00"
"Ciudad de México","90.86"
"México","84.79"
"Querétaro","80.00"
"Nuevo León","76.99"
"Tabasco","73.00"
"Michoacán de Ocampo","67.85"
"Puebla","64.35"
"Oaxaca","63.63"
"Aguascalientes","59.57"
"Durango","56.66"
"Jalisco","54.05"
"Yucatán","45.94"
"Guanajuato","45.54"
"Tamaulipas","43.56"
"Hidalgo","43.20"
"Sonora","42.85"
"Morelos","42.50"
"Sinaloa","41.05"
"Coahuila de Zaragoza","40.81"
"Veracruz de Ignacio de La Llave","38.29"
"Baja California","36.36"
"Quintana Roo","33.33"
"San Luis Potosí","29.34"
"Guerrero","28.88"
"Zacatecas","24.56"
"Chihuahua","24.21"
"Campeche","14.28"
"Baja California Sur","11.11"
"Colima","9.52"
"Chiapas","8.00"
"Nayarit","3.33"
