"Estado","% Ocupación"
"Ciudad de México","78.16"
"México","76.32"
"Guerrero","57.50"
"Sonora","54.45"
"Morelos","52.01"
"Baja California","51.41"
"Veracruz de Ignacio de La Llave","48.64"
"Tlaxcala","47.79"
"Puebla","46.49"
"Tabasco","44.76"
"Oaxaca","41.45"
"Hidalgo","40.79"
"Guanajuato","40.66"
"Nayarit","40.62"
"Querétaro","40.00"
"Chiapas","38.80"
"Coahuila de Zaragoza","36.12"
"Yucatán","35.15"
"Sinaloa","34.60"
"Jalisco","31.33"
"Michoacán de Ocampo","29.56"
"Colima","25.21"
"Durango","24.73"
"Nuevo León","23.35"
"Chihuahua","21.60"
"Quintana Roo","19.34"
"Campeche","18.54"
"Aguascalientes","18.18"
"Tamaulipas","15.57"
"San Luis Potosí","13.82"
"Baja California Sur","13.48"
"Zacatecas","12.08"
