"Estado","% Ocupación"
"Ciudad de México","59.65"
"Baja California","44.11"
"México","40.21"
"Quintana Roo","28.22"
"Guerrero","24.55"
"Campeche","24.32"
"Nayarit","20.00"
"Tabasco","19.96"
"Sinaloa","17.11"
"Hidalgo","16.59"
"Coahuila de Zaragoza","16.03"
"Morelos","15.21"
"Veracruz de Ignacio de La Llave","13.04"
"Puebla","12.42"
"Yucatán","11.11"
"Guanajuato","9.59"
"Durango","8.33"
"Tamaulipas","8.33"
"Sonora","8.31"
"Baja California Sur","7.36"
"Tlaxcala","7.36"
"Chiapas","7.35"
"Michoacán de Ocampo","7.05"
"Aguascalientes","6.97"
"Chihuahua","6.71"
"Oaxaca","6.37"
"Nuevo León","5.32"
"San Luis Potosí","4.86"
"Jalisco","4.79"
"Colima","3.81"
"Zacatecas","3.52"
"Querétaro","2.85"
