"Estado","% Ocupación"
"Zacatecas","87.87"
"Durango","79.03"
"Querétaro","72.97"
"Ciudad de México","71.26"
"Aguascalientes","69.23"
"Chihuahua","68.27"
"Nuevo León","64.55"
"Colima","60.00"
"Sonora","47.27"
"Coahuila de Zaragoza","42.62"
"México","42.32"
"Tamaulipas","42.05"
"Jalisco","35.23"
"Yucatán","34.42"
"Guanajuato","33.33"
"Sinaloa","33.33"
"Guerrero","31.70"
"Oaxaca","31.32"
"Veracruz de Ignacio de La Llave","31.11"
"Michoacán de Ocampo","28.57"
"Tabasco","27.14"
"San Luis Potosí","26.59"
"Hidalgo","23.17"
"Morelos","22.85"
"Baja California Sur","22.22"
"Puebla","22.22"
"Nayarit","21.05"
"Baja California","20.00"
"Quintana Roo","15.51"
"Campeche","8.57"
"Chiapas","5.88"
"Tlaxcala","0.00"
