"Estado","% Ocupación"
"Ciudad de México","57.43"
"México","52.12"
"Sinaloa","48.00"
"Baja California","47.02"
"Quintana Roo","34.95"
"Veracruz de Ignacio de La Llave","30.45"
"Hidalgo","28.35"
"Morelos","27.58"
"Tabasco","24.86"
"Oaxaca","24.81"
"Puebla","24.56"
"Guerrero","24.13"
"Tlaxcala","21.73"
"Chiapas","19.19"
"Colima","15.78"
"Querétaro","15.47"
"San Luis Potosí","14.73"
"Yucatán","14.54"
"Baja California Sur","13.33"
"Nayarit","11.36"
"Chihuahua","10.23"
"Michoacán de Ocampo","10.07"
"Nuevo León","9.87"
"Guanajuato","9.64"
"Campeche","9.61"
"Aguascalientes","7.14"
"Durango","6.66"
"Jalisco","6.15"
"Zacatecas","5.79"
"Tamaulipas","5.45"
"Coahuila de Zaragoza","5.34"
"Sonora","4.72"
