"Estado","% Ocupación"
"Yucatán","36.41"
"Ciudad de México","35.46"
"Querétaro","32.64"
"México","32.00"
"Chihuahua","29.64"
"Michoacán de Ocampo","29.43"
"Tabasco","29.23"
"Colima","28.20"
"Aguascalientes","26.63"
"Sinaloa","23.80"
"Puebla","23.71"
"Hidalgo","23.21"
"Oaxaca","22.89"
"Veracruz de Ignacio de La Llave","21.90"
"Tlaxcala","20.47"
"Nuevo León","19.02"
"Durango","18.54"
"San Luis Potosí","17.24"
"Guerrero","17.24"
"Jalisco","16.74"
"Morelos","16.34"
"Tamaulipas","12.89"
"Baja California Sur","12.29"
"Coahuila de Zaragoza","11.61"
"Sonora","9.04"
"Baja California","8.53"
"Quintana Roo","8.08"
"Nayarit","8.00"
"Guanajuato","7.70"
"Chiapas","7.37"
"Zacatecas","7.18"
"Campeche","4.61"
