"Estado","% Ocupación"
"Nuevo León","55.44"
"Colima","50.96"
"Aguascalientes","48.11"
"Ciudad de México","43.65"
"San Luis Potosí","40.37"
"Puebla","38.06"
"Baja California","36.64"
"Sinaloa","34.34"
"Zacatecas","34.21"
"Durango","32.63"
"Jalisco","32.54"
"Veracruz de Ignacio de La Llave","32.41"
"México","30.77"
"Baja California Sur","29.90"
"Tabasco","29.78"
"Coahuila de Zaragoza","29.66"
"Yucatán","29.31"
"Querétaro","29.22"
"Michoacán de Ocampo","29.18"
"Tlaxcala","27.27"
"Hidalgo","26.75"
"Oaxaca","25.21"
"Tamaulipas","24.83"
"Quintana Roo","22.14"
"Nayarit","19.84"
"Morelos","19.71"
"Chihuahua","19.39"
"Sonora","14.37"
"Guerrero","13.30"
"Guanajuato","13.17"
"Campeche","8.27"
"Chiapas","8.10"
