"Estado","% Ocupación"
"Baja California","52.64"
"Ciudad de México","51.76"
"México","39.48"
"Nayarit","26.66"
"Sinaloa","22.28"
"Campeche","21.95"
"Tabasco","18.87"
"Quintana Roo","17.93"
"Hidalgo","17.22"
"Durango","16.66"
"Guerrero","13.53"
"Coahuila de Zaragoza","12.84"
"Morelos","12.46"
"Puebla","12.26"
"Veracruz de Ignacio de La Llave","12.25"
"Yucatán","10.51"
"Guanajuato","9.30"
"Baja California Sur","9.27"
"Sonora","8.54"
"Oaxaca","8.51"
"Michoacán de Ocampo","7.66"
"Zacatecas","7.08"
"Chihuahua","6.20"
"Nuevo León","5.83"
"Tamaulipas","5.80"
"Tlaxcala","5.73"
"Chiapas","5.22"
"Colima","5.15"
"Aguascalientes","4.76"
"Jalisco","4.56"
"San Luis Potosí","3.27"
"Querétaro","2.60"
