"Estado","% Ocupación"
"Ciudad de México","70.60"
"Sinaloa","66.66"
"Hidalgo","60.00"
"Baja California","57.81"
"México","56.80"
"Guerrero","50.00"
"Baja California Sur","50.00"
"Morelos","41.66"
"Veracruz de Ignacio de La Llave","41.42"
"Puebla","34.61"
"Tabasco","32.50"
"Yucatán","31.03"
"Zacatecas","29.41"
"Querétaro","24.13"
"Oaxaca","24.07"
"Quintana Roo","23.07"
"Michoacán de Ocampo","22.58"
"Coahuila de Zaragoza","20.00"
"Guanajuato","16.00"
"Sonora","12.50"
"Jalisco","11.32"
"Chiapas","11.11"
"Nuevo León","7.69"
"Chihuahua","6.75"
"Durango","6.25"
"Tamaulipas","4.76"
"Nayarit","0.00"
"Colima","0.00"
"Aguascalientes","0.00"
"Tlaxcala","0.00"
"San Luis Potosí","0.00"
"Campeche","0.00"
