"Estado","% Ocupación"
"Chihuahua","61.75"
"Aguascalientes","47.17"
"Colima","46.66"
"Nuevo León","42.60"
"Ciudad de México","41.19"
"Durango","39.77"
"Coahuila de Zaragoza","31.81"
"México","27.49"
"Oaxaca","27.23"
"Michoacán de Ocampo","26.79"
"Baja California","26.69"
"San Luis Potosí","26.16"
"Querétaro","26.11"
"Zacatecas","25.90"
"Veracruz de Ignacio de La Llave","20.31"
"Sinaloa","19.85"
"Tamaulipas","18.80"
"Tlaxcala","18.46"
"Nayarit","18.42"
"Jalisco","18.04"
"Guerrero","17.78"
"Hidalgo","17.62"
"Tabasco","17.61"
"Baja California Sur","17.17"
"Sonora","16.73"
"Yucatán","12.28"
"Quintana Roo","10.93"
"Puebla","10.58"
"Morelos","10.29"
"Guanajuato","9.68"
"Chiapas","1.90"
"Campeche","0.00"
