"Estado","% Ocupación"
"Querétaro","66.66"
"Zacatecas","60.00"
"Chihuahua","39.56"
"Tabasco","37.50"
"México","32.80"
"Sonora","32.50"
"Aguascalientes","31.03"
"Yucatán","28.57"
"Quintana Roo","27.86"
"Ciudad de México","25.85"
"Michoacán de Ocampo","23.52"
"Oaxaca","23.25"
"Tamaulipas","22.72"
"Guerrero","20.00"
"Nuevo León","19.26"
"Puebla","18.07"
"Sinaloa","17.47"
"Durango","15.49"
"Veracruz de Ignacio de La Llave","15.12"
"Jalisco","11.80"
"Guanajuato","11.26"
"Colima","11.11"
"Baja California","9.30"
"San Luis Potosí","9.09"
"Coahuila de Zaragoza","9.09"
"Chiapas","7.93"
"Campeche","6.06"
"Hidalgo","5.76"
"Morelos","5.76"
"Tlaxcala","0.00"
"Baja California Sur","0.00"
"Nayarit","0.00"
