"Estado","% Ocupación"
"Querétaro","80.55"
"Ciudad de México","70.61"
"Yucatán","60.52"
"Oaxaca","58.24"
"México","55.28"
"Tlaxcala","50.00"
"Puebla","42.33"
"Morelos","40.00"
"Aguascalientes","37.93"
"Tabasco","36.50"
"Baja California","30.76"
"Tamaulipas","30.50"
"Nuevo León","30.38"
"San Luis Potosí","28.57"
"Veracruz de Ignacio de La Llave","28.31"
"Zacatecas","25.00"
"Michoacán de Ocampo","25.00"
"Hidalgo","23.80"
"Jalisco","23.49"
"Sinaloa","23.21"
"Durango","23.07"
"Guerrero","21.05"
"Sonora","19.73"
"Colima","16.66"
"Guanajuato","15.90"
"Chihuahua","15.78"
"Quintana Roo","9.33"
"Coahuila de Zaragoza","9.09"
"Chiapas","4.76"
"Baja California Sur","0.00"
"Campeche","0.00"
"Nayarit","0.00"
