"Estado","% Ocupación"
"Ciudad de México","41.20"
"Tabasco","33.53"
"Chihuahua","30.70"
"Aguascalientes","27.35"
"Colima","25.37"
"Hidalgo","24.87"
"México","24.70"
"Tlaxcala","24.19"
"Querétaro","22.93"
"Oaxaca","22.66"
"Puebla","22.30"
"Yucatán","19.80"
"Sinaloa","19.18"
"Michoacán de Ocampo","18.81"
"Durango","16.66"
"Baja California Sur","16.06"
"Veracruz de Ignacio de La Llave","16.00"
"San Luis Potosí","15.41"
"Nuevo León","14.16"
"Tamaulipas","13.50"
"Sonora","12.31"
"Guerrero","11.66"
"Zacatecas","11.56"
"Jalisco","11.33"
"Nayarit","11.21"
"Morelos","9.42"
"Coahuila de Zaragoza","8.42"
"Quintana Roo","8.29"
"Guanajuato","7.15"
"Chiapas","6.07"
"Baja California","5.48"
"Campeche","4.09"
