"Estado","% Ocupación"
"Aguascalientes","58.70"
"Chihuahua","55.92"
"Nuevo León","45.67"
"Durango","44.85"
"Zacatecas","43.03"
"Ciudad de México","42.77"
"Coahuila de Zaragoza","39.15"
"México","31.28"
"Oaxaca","30.80"
"Querétaro","30.30"
"San Luis Potosí","29.20"
"Baja California","28.57"
"Colima","26.04"
"Sinaloa","21.45"
"Jalisco","20.93"
"Hidalgo","18.75"
"Michoacán de Ocampo","18.42"
"Morelos","17.88"
"Guerrero","17.03"
"Veracruz de Ignacio de La Llave","16.91"
"Sonora","15.85"
"Baja California Sur","15.64"
"Tamaulipas","14.23"
"Puebla","14.17"
"Tabasco","13.70"
"Guanajuato","11.79"
"Tlaxcala","11.53"
"Yucatán","11.20"
"Nayarit","8.48"
"Quintana Roo","7.58"
"Chiapas","1.90"
"Campeche","0.58"
