"Estado","% Ocupación"
"Ciudad de México","49.43"
"Puebla","48.64"
"Morelos","44.25"
"México","40.75"
"Querétaro","38.73"
"Oaxaca","34.75"
"Guerrero","28.32"
"Michoacán de Ocampo","28.08"
"Nuevo León","26.30"
"Hidalgo","24.29"
"Tabasco","23.91"
"Guanajuato","22.32"
"Veracruz de Ignacio de La Llave","21.09"
"Aguascalientes","20.55"
"Baja California Sur","19.84"
"Colima","19.60"
"Sinaloa","18.70"
"Jalisco","17.94"
"Tlaxcala","15.53"
"Nayarit","15.41"
"Sonora","14.44"
"Durango","13.96"
"San Luis Potosí","13.71"
"Chihuahua","13.63"
"Zacatecas","13.51"
"Yucatán","12.70"
"Tamaulipas","12.13"
"Quintana Roo","10.14"
"Coahuila de Zaragoza","9.32"
"Baja California","7.78"
"Chiapas","4.98"
"Campeche","4.37"
