"Estado","% Ocupación"
"Ciudad de México","59.51"
"Aguascalientes","59.44"
"Zacatecas","54.54"
"Nuevo León","50.37"
"Baja California","48.90"
"Coahuila de Zaragoza","44.34"
"Durango","43.20"
"México","43.08"
"Querétaro","42.94"
"Chihuahua","33.33"
"Jalisco","29.21"
"Sonora","28.64"
"San Luis Potosí","27.70"
"Oaxaca","26.66"
"Morelos","22.85"
"Tabasco","22.05"
"Guanajuato","21.38"
"Sinaloa","20.98"
"Hidalgo","18.65"
"Michoacán de Ocampo","18.25"
"Veracruz de Ignacio de La Llave","15.61"
"Guerrero","15.38"
"Puebla","15.34"
"Tamaulipas","14.90"
"Yucatán","13.30"
"Tlaxcala","11.36"
"Baja California Sur","9.77"
"Quintana Roo","9.54"
"Colima","9.00"
"Nayarit","8.21"
"Chiapas","1.15"
"Campeche","0.00"
