"Estado","% Ocupación"
"Ciudad de México","70.31"
"México","57.03"
"Baja California","54.55"
"Guerrero","48.42"
"Veracruz de Ignacio de La Llave","40.01"
"Sinaloa","39.81"
"Quintana Roo","39.71"
"Morelos","38.10"
"Tabasco","37.91"
"Hidalgo","36.17"
"Puebla","27.04"
"Yucatán","23.79"
"Chihuahua","20.84"
"Tlaxcala","20.80"
"Nayarit","19.84"
"Chiapas","16.87"
"Nuevo León","14.14"
"Coahuila de Zaragoza","14.10"
"Michoacán de Ocampo","14.10"
"Aguascalientes","13.66"
"Oaxaca","13.12"
"Tamaulipas","11.65"
"Baja California Sur","11.48"
"Sonora","11.37"
"Querétaro","10.76"
"Durango","10.49"
"Guanajuato","9.30"
"Campeche","9.23"
"Jalisco","7.45"
"San Luis Potosí","5.95"
"Colima","5.88"
"Zacatecas","4.01"
