"Estado","% Ocupación"
"Ciudad de México","65.29"
"México","64.70"
"Puebla","57.72"
"Morelos","52.46"
"Guerrero","49.79"
"Hidalgo","49.28"
"Guanajuato","46.41"
"Oaxaca","43.75"
"Nuevo León","38.85"
"Querétaro","38.34"
"Colima","35.60"
"Michoacán de Ocampo","34.76"
"Durango","32.88"
"Jalisco","31.75"
"Veracruz de Ignacio de La Llave","31.58"
"Baja California Sur","31.45"
"Nayarit","31.11"
"Aguascalientes","28.16"
"Sonora","26.01"
"Zacatecas","25.94"
"Tlaxcala","23.21"
"San Luis Potosí","23.05"
"Sinaloa","22.51"
"Tabasco","22.38"
"Tamaulipas","19.16"
"Baja California","18.65"
"Quintana Roo","16.53"
"Coahuila de Zaragoza","16.52"
"Chihuahua","14.81"
"Yucatán","11.04"
"Chiapas","7.95"
"Campeche","4.30"
