"Estado","% Ocupación"
"Nuevo León","63.09"
"Colima","56.15"
"Nayarit","52.71"
"Hidalgo","52.42"
"Ciudad de México","46.37"
"Coahuila de Zaragoza","44.79"
"Michoacán de Ocampo","40.16"
"Veracruz de Ignacio de La Llave","40.13"
"Zacatecas","39.03"
"México","38.03"
"Puebla","36.78"
"Durango","36.30"
"Tamaulipas","34.11"
"Sinaloa","32.89"
"Yucatán","32.47"
"Baja California Sur","32.11"
"Guanajuato","31.68"
"Baja California","31.53"
"Oaxaca","31.25"
"Aguascalientes","31.14"
"Morelos","28.83"
"Querétaro","28.74"
"Sonora","27.92"
"San Luis Potosí","26.66"
"Tabasco","25.65"
"Guerrero","25.58"
"Quintana Roo","24.83"
"Chihuahua","24.74"
"Jalisco","23.74"
"Tlaxcala","19.49"
"Campeche","11.14"
"Chiapas","10.90"
