"Estado","% Ocupación"
"Nuevo León","69.25"
"Nayarit","63.79"
"Colima","61.57"
"Coahuila de Zaragoza","57.90"
"Puebla","51.73"
"Veracruz de Ignacio de La Llave","49.13"
"Tabasco","47.95"
"Ciudad de México","44.88"
"Guanajuato","44.09"
"Baja California Sur","43.79"
"Tamaulipas","42.76"
"Hidalgo","42.50"
"México","42.48"
"Zacatecas","40.96"
"Yucatán","40.74"
"Michoacán de Ocampo","39.76"
"Aguascalientes","35.16"
"Sinaloa","35.05"
"Quintana Roo","34.68"
"Baja California","34.46"
"Oaxaca","34.43"
"Sonora","33.58"
"Guerrero","31.47"
"San Luis Potosí","31.12"
"Durango","29.78"
"Morelos","28.08"
"Querétaro","24.87"
"Jalisco","24.10"
"Chiapas","23.35"
"Chihuahua","20.96"
"Campeche","20.20"
"Tlaxcala","18.75"
