"Estado","% Ocupación"
"Nayarit","100.00"
"Querétaro","65.62"
"Tabasco","51.02"
"Zacatecas","44.44"
"Yucatán","44.11"
"Ciudad de México","43.22"
"Aguascalientes","32.75"
"Puebla","32.33"
"Guerrero","31.46"
"México","31.06"
"Durango","28.20"
"Chihuahua","27.71"
"Veracruz de Ignacio de La Llave","25.35"
"Tamaulipas","22.89"
"Morelos","22.72"
"Nuevo León","22.22"
"Oaxaca","21.87"
"Sinaloa","21.55"
"Jalisco","19.40"
"Michoacán de Ocampo","18.75"
"San Luis Potosí","17.07"
"Quintana Roo","16.00"
"Hidalgo","15.38"
"Guanajuato","13.58"
"Colima","11.11"
"Sonora","9.83"
"Baja California","9.52"
"Chiapas","6.34"
"Coahuila de Zaragoza","6.06"
"Campeche","0.00"
"Baja California Sur","0.00"
"Tlaxcala","0.00"
