"Estado","% Ocupación"
"Baja California","48.92"
"Ciudad de México","46.71"
"México","38.17"
"Quintana Roo","29.26"
"Sinaloa","28.20"
"Campeche","26.19"
"Tabasco","21.88"
"Hidalgo","19.23"
"Durango","19.00"
"Nayarit","17.85"
"Guerrero","16.02"
"Coahuila de Zaragoza","14.78"
"Veracruz de Ignacio de La Llave","14.74"
"Puebla","11.45"
"Morelos","10.66"
"Baja California Sur","9.92"
"Guanajuato","8.45"
"Yucatán","7.77"
"Oaxaca","7.67"
"Sonora","7.65"
"Tlaxcala","7.37"
"Aguascalientes","7.14"
"Michoacán de Ocampo","6.77"
"Chihuahua","6.68"
"Zacatecas","6.40"
"Nuevo León","6.10"
"Colima","5.74"
"Tamaulipas","5.68"
"Chiapas","5.00"
"San Luis Potosí","4.98"
"Jalisco","4.42"
"Querétaro","2.35"
