"Estado","% Ocupación"
"Ciudad de México","72.94"
"México","57.63"
"Guerrero","54.14"
"Baja California","51.85"
"Sinaloa","44.63"
"Tabasco","43.70"
"Veracruz de Ignacio de La Llave","40.15"
"Hidalgo","39.39"
"Morelos","36.88"
"Quintana Roo","35.03"
"Puebla","30.78"
"Nayarit","27.77"
"Tlaxcala","26.92"
"Yucatán","23.92"
"Chiapas","23.80"
"Chihuahua","22.52"
"Oaxaca","20.66"
"Sonora","16.94"
"Coahuila de Zaragoza","16.45"
"Nuevo León","15.49"
"Querétaro","15.32"
"Aguascalientes","14.89"
"Durango","13.45"
"Tamaulipas","12.29"
"Campeche","11.39"
"Jalisco","11.02"
"Michoacán de Ocampo","10.23"
"Colima","9.84"
"Baja California Sur","9.81"
"Guanajuato","9.59"
"San Luis Potosí","8.62"
"Zacatecas","6.71"
