"Estado","% Ocupación"
"Durango","69.73"
"Ciudad de México","65.76"
"Nuevo León","61.45"
"Guanajuato","60.04"
"Coahuila de Zaragoza","56.28"
"Hidalgo","56.09"
"México","55.74"
"Zacatecas","53.15"
"Aguascalientes","46.69"
"Chihuahua","45.35"
"Querétaro","44.08"
"Baja California","42.87"
"Sonora","38.60"
"Michoacán de Ocampo","27.95"
"Oaxaca","27.10"
"Morelos","26.26"
"Puebla","25.93"
"San Luis Potosí","25.09"
"Jalisco","24.51"
"Nayarit","22.66"
"Guerrero","21.62"
"Tamaulipas","19.28"
"Tabasco","18.75"
"Baja California Sur","17.40"
"Veracruz de Ignacio de La Llave","15.66"
"Sinaloa","15.48"
"Tlaxcala","15.17"
"Colima","15.02"
"Quintana Roo","13.07"
"Yucatán","11.47"
"Chiapas","2.63"
"Campeche","2.56"
