"Estado","% Ocupación"
"Ciudad de México","74.74"
"Baja California","60.64"
"México","55.35"
"Quintana Roo","41.83"
"Tabasco","39.28"
"Sinaloa","39.22"
"Campeche","39.17"
"Guerrero","38.42"
"Morelos","35.42"
"Veracruz de Ignacio de La Llave","35.07"
"Hidalgo","31.65"
"Chihuahua","26.86"
"Puebla","24.47"
"Yucatán","20.39"
"Durango","18.24"
"Nayarit","17.50"
"Tlaxcala","16.98"
"Chiapas","13.22"
"Baja California Sur","12.44"
"Tamaulipas","12.20"
"Oaxaca","11.62"
"Nuevo León","11.51"
"Michoacán de Ocampo","10.65"
"Sonora","9.38"
"Guanajuato","8.86"
"Coahuila de Zaragoza","8.06"
"Zacatecas","7.95"
"Aguascalientes","7.69"
"Querétaro","6.68"
"Jalisco","6.26"
"Colima","5.00"
"San Luis Potosí","4.86"
