"Estado","% Ocupación"
"Tabasco","86.35"
"Nayarit","76.78"
"Nuevo León","70.14"
"Guanajuato","66.42"
"Puebla","63.84"
"Sonora","61.31"
"Veracruz de Ignacio de La Llave","60.76"
"Coahuila de Zaragoza","60.23"
"México","56.33"
"Colima","55.43"
"Ciudad de México","55.21"
"Baja California","50.15"
"Sinaloa","48.61"
"Tamaulipas","45.05"
"Tlaxcala","43.13"
"Quintana Roo","38.32"
"Hidalgo","38.07"
"Campeche","37.53"
"Guerrero","35.38"
"Chiapas","34.25"
"Oaxaca","33.98"
"Durango","30.00"
"Yucatán","29.25"
"Aguascalientes","28.31"
"San Luis Potosí","25.89"
"Morelos","24.12"
"Michoacán de Ocampo","24.06"
"Jalisco","23.99"
"Baja California Sur","21.47"
"Chihuahua","20.83"
"Zacatecas","19.86"
"Querétaro","17.97"
