"Estado","% Ocupación"
"Ciudad de México","75.34"
"Guanajuato","64.74"
"México","61.91"
"Baja California","59.66"
"Durango","59.28"
"Hidalgo","57.91"
"Nuevo León","53.87"
"Coahuila de Zaragoza","52.31"
"Zacatecas","48.04"
"Aguascalientes","44.35"
"Sonora","42.72"
"Querétaro","37.86"
"Chihuahua","33.12"
"Puebla","30.50"
"Morelos","30.05"
"Nayarit","28.38"
"Michoacán de Ocampo","27.85"
"Jalisco","27.61"
"Oaxaca","27.50"
"Guerrero","25.35"
"San Luis Potosí","23.20"
"Tabasco","20.50"
"Tamaulipas","19.31"
"Veracruz de Ignacio de La Llave","17.46"
"Sinaloa","16.18"
"Baja California Sur","15.58"
"Quintana Roo","15.42"
"Colima","15.21"
"Tlaxcala","14.00"
"Yucatán","8.00"
"Campeche","3.24"
"Chiapas","2.51"
