"Estado","% Ocupación"
"Puebla","31.20"
"Ciudad de México","26.77"
"Morelos","26.03"
"Guerrero","25.19"
"México","23.05"
"Durango","23.04"
"Chihuahua","21.76"
"Querétaro","21.05"
"Oaxaca","20.04"
"Hidalgo","18.63"
"Quintana Roo","18.21"
"Baja California Sur","17.47"
"Aguascalientes","17.00"
"Sonora","15.95"
"Michoacán de Ocampo","15.94"
"Tabasco","14.28"
"Tlaxcala","14.03"
"Veracruz de Ignacio de La Llave","13.35"
"Sinaloa","13.25"
"Nuevo León","12.92"
"Colima","12.55"
"Nayarit","11.52"
"Tamaulipas","11.41"
"Yucatán","10.01"
"Jalisco","9.50"
"Zacatecas","8.99"
"Guanajuato","8.08"
"San Luis Potosí","7.36"
"Baja California","6.43"
"Coahuila de Zaragoza","4.97"
"Chiapas","4.38"
"Campeche","3.70"
