"Estado","% Ocupación"
"Ciudad de México","41.65"
"Puebla","39.28"
"Morelos","39.08"
"México","32.63"
"Oaxaca","31.27"
"Querétaro","31.27"
"Guerrero","25.94"
"Durango","24.58"
"Hidalgo","23.60"
"Nuevo León","21.37"
"Tlaxcala","20.44"
"Veracruz de Ignacio de La Llave","19.44"
"Michoacán de Ocampo","19.40"
"Tabasco","19.26"
"Aguascalientes","18.64"
"Sonora","15.80"
"Sinaloa","15.12"
"Quintana Roo","14.45"
"Guanajuato","13.70"
"Chihuahua","13.33"
"Tamaulipas","13.07"
"Jalisco","12.50"
"Yucatán","12.38"
"Baja California Sur","12.28"
"Colima","11.32"
"Zacatecas","11.16"
"Nayarit","8.44"
"San Luis Potosí","8.33"
"Baja California","6.69"
"Coahuila de Zaragoza","5.90"
"Chiapas","4.88"
"Campeche","2.61"
