"Estado","% Ocupación"
"Durango","81.25"
"Chihuahua","70.70"
"Zacatecas","67.74"
"Querétaro","62.50"
"Nuevo León","61.62"
"Ciudad de México","61.21"
"Aguascalientes","55.12"
"Baja California","51.38"
"Oaxaca","47.29"
"Morelos","45.45"
"Coahuila de Zaragoza","40.00"
"Jalisco","38.69"
"Sinaloa","35.63"
"México","35.58"
"Tamaulipas","34.37"
"Veracruz de Ignacio de La Llave","34.01"
"Guanajuato","30.00"
"Guerrero","28.88"
"Sonora","27.08"
"Yucatán","25.00"
"Quintana Roo","25.00"
"Puebla","24.74"
"Hidalgo","23.71"
"San Luis Potosí","23.52"
"Michoacán de Ocampo","23.07"
"Tabasco","21.62"
"Colima","16.66"
"Campeche","2.77"
"Chiapas","1.49"
"Baja California Sur","0.00"
"Nayarit","0.00"
"Tlaxcala","0.00"
