"Estado","% Ocupación"
"Chihuahua","31.86"
"Tabasco","28.47"
"Yucatán","23.85"
"Querétaro","20.00"
"Ciudad de México","19.74"
"Puebla","18.30"
"México","17.93"
"Baja California","16.66"
"Nayarit","16.10"
"Aguascalientes","15.31"
"Baja California Sur","15.10"
"Michoacán de Ocampo","14.97"
"Oaxaca","14.68"
"Nuevo León","14.26"
"Guerrero","14.00"
"Hidalgo","13.65"
"Durango","13.22"
"Tamaulipas","12.08"
"Colima","11.11"
"Veracruz de Ignacio de La Llave","10.73"
"Tlaxcala","10.52"
"San Luis Potosí","10.04"
"Quintana Roo","9.77"
"Sinaloa","9.70"
"Jalisco","9.48"
"Morelos","7.84"
"Zacatecas","7.45"
"Sonora","7.17"
"Chiapas","5.92"
"Campeche","4.65"
"Guanajuato","4.61"
"Coahuila de Zaragoza","4.47"
