"Estado","% Ocupación"
"Ciudad de México","79.07"
"México","69.12"
"Guanajuato","67.95"
"Durango","63.72"
"Hidalgo","58.62"
"Nuevo León","56.95"
"Baja California","56.25"
"Zacatecas","47.68"
"Coahuila de Zaragoza","45.03"
"Sonora","42.28"
"Querétaro","41.87"
"Aguascalientes","40.58"
"Oaxaca","34.50"
"Morelos","34.17"
"Puebla","31.18"
"Jalisco","29.23"
"Guerrero","26.47"
"Chihuahua","25.87"
"Tabasco","23.03"
"Michoacán de Ocampo","22.62"
"Nayarit","22.14"
"Veracruz de Ignacio de La Llave","21.03"
"San Luis Potosí","19.14"
"Tlaxcala","18.25"
"Quintana Roo","17.87"
"Tamaulipas","17.03"
"Sinaloa","17.00"
"Colima","15.34"
"Baja California Sur","13.80"
"Yucatán","10.10"
"Campeche","3.68"
"Chiapas","3.06"
